,Frequency_Hz,Amplitude,Phase_rad
243,56241.43449348698,8.089458407277193e-05,-0.3630001863546902
244,56250.84813174214,8.085185195770023e-05,-0.3641975993465424
245,56260.2633456432,8.088564048794127e-05,-0.3614481223173212
246,56269.68013545388,8.074992239294789e-05,-0.3570194330229408
247,56279.09850143795,8.08380297395525e-05,-0.36443429809650474
248,56288.51844385923,8.051705884149155e-05,-0.36366372509605116
249,56297.93996298149,8.02468686637285e-05,-0.36341832916040845
250,56307.36305906883,8.137736242323117e-05,-0.36246542147699307
251,56316.78773238511,8.061873406089992e-05,-0.36126383679823015
252,56326.21398319433,8.087055589310614e-05,-0.35828400196302734
253,56335.64181176051,8.110347613073813e-05,-0.3615505979378177
254,56345.071218347744,8.113683844329453e-05,-0.36620079957824275
255,56354.50220322004,8.115611821438238e-05,-0.3704811809163654
256,56363.93476664181,8.083208719743612e-05,-0.3597483874426686
257,56373.36890887714,8.057173999137872e-05,-0.36841778103658385
258,56382.80463019031,8.096375350557032e-05,-0.35962437404405684
259,56392.2419308456,8.020412825823085e-05,-0.3585733130500905
260,56401.680811107384,8.037171612934172e-05,-0.3638402987817905
261,56411.12127123992,8.123762241860982e-05,-0.3600568330606734
262,56420.56331150788,8.060130534346104e-05,-0.3643481264431022
263,56430.006932175645,8.069477896515399e-05,-0.3649693825867998
264,56439.45213350772,8.048616227425466e-05,-0.36535515126899365
265,56448.89891576869,8.078668931385815e-05,-0.36436709980938947
266,56458.34727922316,8.102087283129791e-05,-0.3576774705078787
267,56467.79722413568,8.094757271730068e-05,-0.3659053102188583
268,56477.24875077118,8.081585937053104e-05,-0.36047182668113636
269,56486.70185939429,8.119505400852228e-05,-0.3650920886567999
270,56496.156550269814,8.070216847426617e-05,-0.36762068887480076
271,56505.612823662574,8.051041530134511e-05,-0.36234223951073424
272,56515.07067983745,8.062070940804885e-05,-0.35994903969442765
273,56524.53011905926,8.064195501130791e-05,-0.35960698650614137
274,56533.9911415932,8.116803200504627e-05,-0.35909619924163283
275,56543.45374770417,8.111279056617275e-05,-0.3651979112468261
276,56552.917937657214,8.078409083898383e-05,-0.36367694726219657
277,56562.383711717455,8.077033524656968e-05,-0.3612340291013744
278,56571.85107015003,8.095505775837836e-05,-0.35903723854360015
279,56581.32001322001,8.032349667261162e-05,-0.36080043624892266
